Attrition_Flag,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Revolving_Bal,Contacts_Count_12_mon,Avg_Utilization_Ratio,Total_Trans_Amt,Months_Inactive_12_mon,Total_Relationship_Count,Total_Amt_Chng_Q4_Q1
0,36,0.241,0,2,0.0,1830,3,1,0.671
1,67,0.457,660,3,0.087,4079,3,5,0.549
1,77,0.51,2517,2,0.853,3830,6,4,0.809
1,36,1.571,1054,3,0.094,1898,3,5,0.552
1,75,0.667,866,4,0.122,4047,2,3,0.572
1,68,0.889,845,3,0.454,3520,3,4,0.604
1,71,0.919,754,3,0.167,2597,3,5,0.905
1,74,0.574,1126,4,0.445,3436,3,3,0.788
1,62,0.879,797,2,0.395,3772,2,6,1.108
0,37,0.947,0,4,0.0,1866,3,2,0.662
1,68,0.744,2034,2,0.368,4836,3,5,0.647
1,58,0.812,813,2,0.468,3669,3,5,0.756
1,52,1.0,1679,2,0.245,3543,3,3,0.975
1,78,0.733,1190,2,0.034,2862,2,3,0.832
1,64,0.641,1254,3,0.113,3812,1,6,0.418
1,46,1.0,1829,4,0.33,1770,2,5,0.673
0,40,0.29,504,4,0.069,2356,3,2,0.582
1,75,0.531,1574,0,0.167,4212,3,3,0.791
1,65,0.806,927,1,0.582,3851,3,5,0.985
1,89,0.679,1170,2,0.542,4421,2,3,0.73
1,80,0.86,1421,3,0.407,3392,2,5,1.125
1,65,0.711,1619,3,0.685,3230,2,3,0.585
1,91,0.685,0,3,0.0,4253,2,6,0.924
1,73,0.587,2517,5,0.138,3737,2,4,0.91
1,76,0.727,0,0,0.0,3405,3,5,0.916
1,73,0.587,2284,3,0.261,3533,3,4,0.839
1,74,0.396,1243,3,0.222,3829,2,4,0.497
1,61,0.743,0,3,0.0,3811,2,3,0.743
1,80,0.739,0,3,0.0,3952,3,4,0.797
1,84,0.75,2043,3,0.747,4550,1,3,0.801
1,69,0.769,0,2,0.0,3313,2,5,1.135
1,72,0.756,1686,2,0.049,4039,2,5,0.937
1,77,0.674,0,1,0.0,3653,3,6,0.666
1,70,0.628,1386,2,0.293,4077,1,6,0.756
1,63,0.537,2517,4,0.073,3975,1,6,0.945
1,68,0.388,2289,2,0.365,2637,3,5,0.637
1,67,0.675,2356,4,0.175,3717,1,4,0.718
1,74,0.644,0,2,0.0,4820,1,3,0.563
1,71,0.919,1051,3,0.428,3256,3,4,0.982
1,75,0.531,1396,2,0.197,4409,3,3,0.532
1,69,0.568,980,3,0.079,3274,2,4,0.656
1,53,0.514,1115,2,0.035,1821,3,4,0.62
1,37,0.37,1502,2,0.703,1908,3,4,0.648
1,65,0.757,1101,3,0.101,3688,3,3,0.702
1,70,0.556,1953,2,0.719,3974,1,6,0.809
1,79,0.646,663,4,0.185,4065,2,4,0.674
1,67,0.914,1790,0,0.167,4095,3,4,0.981
1,77,0.453,0,2,0.0,4163,3,3,0.896
1,66,0.65,0,4,0.0,3658,2,5,0.483
1,38,0.9,1206,4,0.113,2489,2,5,0.958
1,73,0.622,0,4,0.0,4498,3,3,0.43
1,53,0.828,0,2,0.0,2220,3,3,0.545
1,52,1.476,1833,2,0.192,3213,2,3,1.675
1,52,0.793,0,3,0.0,2528,3,4,0.937
0,40,0.29,0,4,0.0,1598,3,3,0.499
1,77,0.51,1329,5,0.039,3906,2,4,0.574
1,85,0.635,0,2,0.0,4456,2,6,0.78
0,35,0.667,2517,1,0.685,1913,3,2,0.766
1,69,0.643,2191,3,0.239,4503,3,6,0.582
1,58,0.933,1896,1,0.239,3270,1,5,1.161
1,80,0.633,737,0,0.137,2934,1,6,0.956
1,60,0.538,1459,4,0.068,3704,2,5,1.061
1,76,0.689,2098,3,0.064,3788,1,6,0.549
1,57,0.781,0,2,0.0,3966,2,5,0.978
1,65,0.667,1961,2,0.187,2665,3,6,0.713
1,61,0.564,0,2,0.0,3364,2,5,0.51
0,46,1.0,0,4,0.0,2260,3,3,0.826
0,42,0.355,0,4,0.0,2134,3,2,0.764
1,59,0.844,0,4,0.0,3157,3,6,0.82
1,60,0.818,1482,2,0.434,3651,5,6,0.705
1,63,0.8,0,4,0.0,2645,3,3,0.596
0,45,0.731,2517,5,0.66,2325,3,3,0.586
1,64,0.684,1284,3,0.06,3526,1,6,1.101
1,70,0.842,0,4,0.0,3170,3,6,1.005
1,62,0.55,1217,1,0.06,4270,3,5,0.741
1,59,1.034,795,0,0.148,2596,1,3,0.837
1,75,0.562,1850,4,0.112,4255,3,5,0.729
1,71,0.775,0,2,0.0,3914,1,5,0.58
1,67,0.718,0,2,0.0,3494,1,4,0.667
1,57,0.629,0,3,0.0,4046,2,3,0.691
1,72,0.6,1746,2,0.17,3696,5,4,0.661
1,76,0.81,1198,4,0.727,4272,1,3,0.76
1,58,0.657,995,3,0.638,1936,3,6,0.615
1,66,0.692,0,2,0.0,3838,2,3,0.585
1,73,0.46,889,2,0.04,4960,2,6,0.528
1,74,0.542,1854,4,0.343,4382,2,5,0.712
1,67,0.595,1590,3,0.337,4216,3,6,0.802
1,74,0.85,1211,2,0.234,3447,2,6,0.809
0,36,0.091,464,3,0.094,1474,2,1,0.242
1,71,0.775,2517,1,0.207,3853,2,4,0.864
1,67,0.489,0,3,0.0,3169,3,3,0.784
1,78,0.902,0,2,0.0,3534,3,4,0.882
0,37,0.276,0,2,0.0,1480,3,5,0.321
1,66,0.61,1202,3,0.038,4202,5,3,0.673
1,54,1.0,0,2,0.0,3308,1,6,0.785
1,77,0.75,1391,4,0.127,3914,1,3,0.662
1,65,0.757,1886,3,0.212,3654,3,4,0.945
1,29,0.706,2258,3,0.904,1839,2,4,0.992
1,76,0.767,724,1,0.045,4631,1,6,0.949
1,67,0.523,1858,3,0.054,4197,1,3,0.622
1,65,0.711,694,1,0.312,4372,2,5,0.903
1,65,0.512,0,3,0.0,2976,2,3,0.938
0,53,0.432,0,5,0.0,1926,3,2,0.507
0,35,0.25,0,4,0.0,1724,2,2,0.598
1,82,0.547,1282,3,0.384,4526,1,6,0.724
1,67,0.595,1172,3,0.321,4003,2,6,0.938
1,92,0.614,1387,0,0.132,4269,2,4,0.72
1,54,0.929,1959,1,0.057,3997,2,5,0.888
1,76,1.0,1893,4,0.055,3639,3,4,0.748
1,65,0.444,0,3,0.0,3549,3,6,0.635
0,32,0.455,0,2,0.0,1585,3,3,0.399
1,61,0.848,0,3,0.0,4496,3,5,0.725
1,46,1.421,710,3,0.369,2920,2,3,0.951
1,66,0.467,0,2,0.0,4178,2,3,0.41
0,48,0.714,1531,3,0.793,2288,6,5,0.778
1,37,0.682,1042,5,0.122,2015,3,5,0.702
1,56,0.75,1029,1,0.425,2377,1,4,0.675
1,67,0.489,792,1,0.536,4123,3,5,0.873
1,66,0.65,0,4,0.0,4059,1,6,1.077
1,65,0.806,1845,2,0.738,2933,1,3,0.668
1,69,0.683,0,3,0.0,3582,1,4,0.699
1,81,0.884,1317,2,0.426,3607,3,5,0.957
1,77,0.833,1489,3,0.599,3697,2,4,0.779
1,70,0.628,1463,4,0.099,4014,3,6,0.795
1,74,0.644,1582,4,0.114,4630,3,5,0.522
1,74,0.721,0,2,0.0,3880,1,6,0.749
1,65,0.757,1202,2,0.317,4191,1,4,0.695
1,65,0.806,0,4,0.0,5004,3,6,0.538
1,64,0.6,1407,3,0.061,5554,2,3,0.709
1,82,0.783,1135,4,0.288,4180,2,5,0.672
1,60,0.714,968,2,0.174,2600,2,3,0.949
1,58,0.812,1720,3,0.711,3896,2,5,1.019
1,75,0.596,1549,3,0.789,3718,2,5,0.778
1,75,0.923,1423,3,0.179,3780,1,4,0.987
1,69,0.568,2024,3,0.261,3507,1,6,0.929
1,75,0.5,1688,3,0.814,4232,3,4,0.62
0,41,0.519,0,4,0.0,1796,3,2,0.392
1,74,0.644,0,3,0.0,3890,2,4,0.619
1,57,0.727,0,4,0.0,3516,3,4,1.165
1,73,0.78,2517,3,0.381,3046,1,3,0.854
1,59,0.903,1597,0,0.1,3628,2,5,0.775
1,66,0.833,1848,3,0.077,2584,3,6,0.731
1,61,0.525,1507,4,0.089,3819,3,5,0.97
1,73,0.659,0,2,0.0,3769,1,5,0.618
0,46,0.394,633,3,0.026,1954,3,1,0.358
0,37,0.609,0,3,0.0,1844,3,3,0.564
1,71,0.69,1429,2,0.153,3536,2,3,0.728
1,43,0.87,1296,2,0.262,2150,3,3,0.911
0,57,0.676,2457,6,0.259,2310,2,2,0.915
0,29,0.526,326,5,0.111,2692,3,6,0.935
1,83,0.804,0,1,0.0,3711,1,6,0.741
1,73,0.825,1224,4,0.185,3163,1,4,0.665
0,42,0.448,0,2,0.0,1632,3,3,0.358
1,62,0.722,1731,0,0.857,3253,2,5,0.986
1,83,0.729,1733,3,0.769,4772,2,5,0.903
1,71,0.543,1991,4,0.127,4487,3,5,0.699
1,56,1.0,1572,2,0.274,3446,2,3,0.937
1,63,1.032,2517,3,0.298,2627,6,3,0.807
0,42,0.448,0,2,0.0,2584,3,2,0.838
1,77,0.833,1902,3,0.228,3755,5,6,0.81
1,65,0.512,1288,4,0.085,3713,2,6,0.684
1,79,0.58,1204,2,0.08,4259,2,6,0.824
1,34,0.619,1281,1,0.514,1902,3,3,0.551
1,55,0.719,1795,4,0.893,3172,3,4,0.645
0,36,0.5,810,1,0.026,1822,3,1,0.643
1,75,0.63,2410,2,0.42,3908,3,6,0.616
1,58,0.657,1707,3,0.224,1807,1,3,0.529
1,54,0.636,2049,4,0.087,3139,1,4,0.719
1,77,0.711,1327,4,0.198,4065,3,4,0.798
1,59,0.595,0,3,0.0,2598,3,6,0.683
1,25,0.667,1002,2,0.697,2004,3,4,1.306
1,83,0.804,1860,2,0.726,3774,2,4,0.68
1,76,0.689,0,3,0.0,4712,2,5,0.82
1,61,0.694,947,4,0.122,4255,2,4,0.845
0,51,0.417,2247,5,0.171,2474,5,4,1.003
1,72,0.636,1067,4,0.031,4281,2,3,0.487
1,64,0.829,545,4,0.031,3523,3,4,0.905
1,54,0.929,868,3,0.1,3203,3,6,0.991
1,67,0.763,1519,1,0.079,3398,1,5,0.557
1,72,0.636,0,2,0.0,3967,3,4,0.583
0,42,0.355,0,2,0.0,2129,3,2,0.705
1,76,0.652,0,4,0.0,4629,1,4,0.712
1,44,1.095,1846,2,0.16,1701,3,3,0.755
1,67,0.675,1219,4,0.197,3825,1,3,0.552
1,53,0.559,0,2,0.0,3193,1,3,0.834
1,52,1.0,0,4,0.0,2043,3,4,0.612
1,46,0.917,1337,0,0.747,3592,3,4,0.763
1,36,1.118,2111,4,0.292,2025,1,5,1.085
1,59,0.639,2016,4,0.447,4107,2,6,0.313
1,56,0.75,968,2,0.18,4558,1,6,0.992
1,50,0.515,2031,5,0.068,2385,2,4,0.767
1,70,0.556,1514,4,0.158,4064,2,3,0.716
1,83,0.804,1535,5,0.184,4200,2,6,1.323
1,67,0.811,1217,4,0.223,3863,2,6,0.66
1,73,0.622,2023,3,0.204,4579,3,6,0.445
1,81,0.723,0,4,0.0,4449,3,4,0.716
1,76,0.617,2379,2,0.152,3769,2,6,0.816
1,70,0.628,1698,0,0.485,4439,2,4,0.575
1,58,0.933,1422,5,0.077,2748,3,5,1.357
1,51,0.889,1405,4,0.593,3034,3,5,0.624
0,46,0.278,2517,5,0.231,1861,5,1,0.266
1,84,0.909,1819,3,0.518,4712,1,6,0.894
1,62,0.632,1491,4,0.604,4351,3,6,0.869
1,75,0.531,938,4,0.065,3610,3,5,0.445
1,34,0.7,1985,2,0.496,2344,3,6,1.356
1,81,0.841,1694,4,0.857,3675,1,4,1.054
0,44,0.913,0,3,0.0,1479,3,3,0.419
1,62,0.722,0,4,0.0,3144,1,3,0.954
1,74,0.721,0,3,0.0,4505,2,3,0.834
1,27,1.077,0,2,0.0,1425,2,5,0.491
1,50,0.667,0,3,0.0,2521,4,4,0.554
1,55,0.618,0,1,0.0,2681,1,4,0.711
1,42,1.471,2025,3,0.17,1789,2,3,0.835
1,69,0.683,0,3,0.0,3492,2,5,0.565
1,60,0.818,1334,2,0.143,4154,1,5,0.375
1,52,0.677,948,2,0.039,3342,2,3,0.616
1,77,0.878,772,3,0.022,3699,3,4,0.979
1,82,0.708,1015,4,0.442,3366,3,6,1.04
0,34,0.308,0,6,0.0,1913,3,6,0.548
0,37,0.423,0,3,0.0,1430,3,5,0.431
1,30,0.667,1125,4,0.584,2190,2,4,0.911
1,76,0.551,1010,2,0.079,3566,1,4,0.869
1,68,0.789,1465,4,0.279,4098,2,6,1.025
0,42,0.448,390,2,0.044,1905,2,5,0.628
1,38,0.462,2002,2,0.448,2111,1,3,0.669
1,77,0.791,1167,4,0.145,3576,2,5,0.549
1,57,0.727,0,3,0.0,3756,1,4,0.806
1,70,0.707,1008,1,0.212,3197,1,6,0.484
1,69,0.5,1007,1,0.05,3183,1,4,0.987
1,69,0.438,1420,3,0.224,3527,1,3,0.529
1,70,0.489,817,1,0.085,3817,1,6,0.679
0,40,0.739,1088,2,0.643,2104,3,6,0.532
1,69,0.468,2043,4,0.689,4345,2,5,0.692
1,49,0.633,535,3,0.098,2051,3,3,0.681
0,33,0.435,0,3,0.0,1884,2,4,0.483
1,77,0.878,0,3,0.0,3754,3,6,0.816
1,71,0.732,2517,2,0.805,4422,2,4,0.73
1,55,0.774,2517,4,0.858,2484,3,3,0.868
1,55,0.667,0,2,0.0,3572,2,4,0.754
0,46,0.394,2391,2,0.447,2122,3,6,0.671
1,41,0.64,1838,0,0.187,2247,2,6,0.661
1,66,0.737,0,4,0.0,3838,1,6,0.889
1,80,0.702,0,3,0.0,4101,1,3,0.647
1,70,0.591,1338,2,0.15,4252,1,3,0.741
1,80,0.702,1153,3,0.038,3455,2,5,0.987
1,64,0.939,1748,4,0.172,3557,2,6,0.622
1,82,0.822,0,4,0.0,4006,2,5,0.962
1,62,0.676,1153,3,0.067,4063,2,6,0.578
1,66,0.61,2100,1,0.104,5274,3,3,0.584
1,76,0.462,0,2,0.0,3342,5,3,1.03
1,50,1.0,1852,1,0.548,4437,3,4,0.483
1,71,0.775,1998,2,0.204,3578,3,4,0.782
1,76,0.617,0,1,0.0,4430,3,5,0.62
1,72,0.674,0,4,0.0,3412,2,3,0.578
0,43,0.433,0,3,0.0,2534,3,1,1.492
1,69,0.725,994,3,0.141,3211,2,5,0.725
0,41,0.864,0,2,0.0,2178,2,2,0.586
0,35,0.296,1229,1,0.036,1797,2,5,0.427
1,66,0.737,1468,3,0.358,3490,3,4,0.627
1,75,0.5,782,4,0.108,4249,1,6,0.733
1,72,0.6,2202,0,0.274,4072,3,6,0.586
1,88,0.796,2039,4,0.113,4435,1,5,0.89
1,65,0.757,1086,4,0.194,3896,2,5,0.587
1,57,0.839,640,3,0.093,2781,3,3,1.052
1,74,0.721,1580,3,0.113,4100,3,6,0.864
1,70,0.795,2109,2,0.186,3495,2,5,0.993
1,76,0.52,989,3,0.579,3935,1,5,0.555
1,62,0.676,2402,2,0.101,3632,4,6,0.942
1,73,0.78,0,1,0.0,3839,2,6,0.808
1,88,0.517,700,2,0.201,4364,1,3,0.604
1,61,0.743,0,3,0.0,3184,3,4,1.0
1,72,0.636,0,2,0.0,3456,3,3,0.985
1,37,0.682,0,2,0.0,2088,2,3,0.734
1,51,0.5,0,3,0.0,3481,2,4,0.587
0,51,0.457,1636,2,0.13,1758,3,3,0.503
1,55,1.037,0,3,0.0,3660,3,4,1.02
1,76,0.81,1791,4,0.577,4006,2,5,1.048
1,70,0.667,1813,3,0.154,3280,1,4,0.623
1,72,0.714,1185,3,0.034,3874,2,4,0.725
1,33,0.435,1586,4,0.144,2237,1,3,0.907
1,69,0.605,1785,3,0.647,3766,1,3,0.735
1,64,0.882,1189,2,0.217,3215,1,5,0.95
1,64,0.641,1924,2,0.098,3000,1,3,0.468
0,38,0.52,1767,3,0.254,1919,3,2,0.54
1,73,0.738,2517,2,0.107,3537,2,3,0.762
1,66,0.692,2386,2,0.11,3492,2,3,0.743
1,65,0.667,1429,1,0.291,3535,3,5,0.745
1,63,0.75,0,3,0.0,4095,1,3,0.64
1,82,0.783,1793,4,0.052,4256,1,3,0.545
1,81,0.841,2081,2,0.262,4247,2,4,0.941
1,66,0.61,888,2,0.062,3868,3,5,0.638
1,68,0.659,1642,3,0.178,4676,1,4,0.416
1,55,0.486,905,2,0.048,2168,2,6,0.541
1,67,0.861,2517,2,0.124,4547,3,6,0.607
1,38,0.81,1721,3,0.762,1852,1,5,0.682
1,78,0.857,765,4,0.115,4583,3,5,1.129
1,66,0.65,0,4,0.0,3890,2,6,0.662
1,81,0.588,1227,2,0.078,3818,2,3,0.76
1,48,0.714,1138,3,0.488,2155,2,4,0.826
1,65,0.667,1052,3,0.579,4175,1,6,0.547
1,73,0.872,1829,3,0.369,4529,1,3,0.671
1,74,0.51,2055,4,0.06,4048,1,3,0.589
1,27,0.5,2517,4,0.104,1658,3,4,0.424
1,27,0.5,1544,3,0.171,1627,1,4,0.321
1,52,0.405,1251,4,0.164,2006,2,3,0.581
1,96,0.714,1165,4,0.104,4614,3,3,0.966
1,80,0.667,2066,0,0.209,3749,2,3,0.463
1,76,0.767,0,1,0.0,4010,3,4,0.797
1,79,0.837,0,4,0.0,3525,2,5,0.515
0,42,0.312,0,3,0.0,1726,1,6,0.417
1,75,0.974,983,4,0.166,3752,1,6,0.761
1,62,0.676,1170,2,0.072,3634,5,3,0.95
1,63,0.853,838,3,0.089,3157,1,5,0.654
1,76,0.767,0,3,0.0,4065,1,5,0.598
1,53,0.559,759,3,0.343,2755,6,6,0.892
0,38,0.462,0,3,0.0,1877,4,5,0.531
1,68,0.943,1433,3,0.238,3433,1,3,0.955
1,69,0.816,1052,1,0.039,4140,2,6,1.034
1,67,0.558,0,2,0.0,4527,3,5,0.639
1,47,1.043,2296,2,0.337,2603,1,3,0.754
1,53,0.71,1266,2,0.156,3226,1,4,0.615
1,63,0.75,0,1,0.0,4306,1,4,0.637
1,55,0.719,1850,3,0.927,3421,3,3,0.952
1,80,0.778,738,2,0.064,3488,1,4,0.692
1,59,0.903,1983,3,0.746,2591,3,5,0.831
1,92,0.84,1002,2,0.118,4227,2,4,0.598
1,36,0.714,2323,2,0.08,1676,2,6,0.671
1,81,0.653,942,4,0.188,4077,3,4,0.604
1,58,1.0,1616,2,0.108,3242,1,5,0.755
1,83,0.627,1188,3,0.308,3885,3,6,0.927
1,64,0.641,765,3,0.027,2507,3,5,0.68
1,74,0.682,1306,3,0.565,4343,3,4,0.525
1,64,0.641,1428,3,0.729,3782,1,3,0.57
1,75,0.667,1291,3,0.342,4697,1,3,0.878
1,53,0.472,1776,3,0.182,2778,2,6,0.46
1,71,0.69,1372,4,0.214,3280,3,3,1.154
1,70,0.75,0,2,0.0,3048,3,4,0.558
0,26,0.13,512,4,0.035,1453,3,2,0.176
1,70,0.707,1461,2,0.042,3416,2,5,0.646
1,60,0.818,1314,3,0.15,3817,3,4,0.477
1,61,0.794,0,2,0.0,2823,3,6,0.64
1,67,0.675,1241,2,0.567,4509,1,4,0.782
1,82,0.64,776,4,0.026,3290,3,3,0.705
0,52,0.625,2517,2,0.134,2315,3,1,0.813
1,70,0.591,1038,0,0.634,4150,3,3,0.718
1,74,0.762,0,2,0.0,4123,3,5,0.653
1,75,0.596,1348,2,0.529,4145,2,3,0.877
1,70,0.75,1787,3,0.166,3432,2,6,0.648
1,79,0.681,1017,4,0.212,4225,3,4,0.458
1,73,1.147,716,1,0.123,3534,6,4,0.923
1,78,0.5,1321,2,0.064,3918,2,4,0.716
1,69,0.683,0,2,0.0,3497,3,3,0.653
1,75,0.923,1724,3,0.056,3402,3,6,0.948
1,60,0.579,0,2,0.0,3340,2,6,0.56
1,64,0.488,1115,3,0.115,4620,2,5,0.542
1,70,0.795,1428,2,0.21,3962,3,5,0.747
1,61,0.605,1379,4,0.277,4222,3,3,0.896
0,38,0.727,0,3,0.0,2860,3,2,0.654
1,60,0.765,0,4,0.0,2962,2,3,1.073
1,69,0.683,1179,1,0.049,3784,2,3,0.671
1,60,0.818,2271,2,0.867,3835,3,4,0.61
1,75,0.471,1192,4,0.177,5244,1,4,0.687
1,58,0.758,1652,3,0.616,3382,3,3,1.132
1,78,0.625,2181,4,0.743,4650,1,5,0.478
1,79,0.491,1775,4,0.237,4042,3,3,0.54
1,68,0.943,1419,3,0.562,3585,2,4,0.797
0,44,0.76,2517,1,0.446,2440,1,3,0.86
1,54,0.8,1377,3,0.485,3928,3,4,0.564
1,64,0.882,2446,4,0.132,3504,2,6,0.76
0,37,0.233,0,3,0.0,2196,3,4,0.522
0,49,0.4,0,2,0.0,2362,2,3,0.817
0,49,0.581,0,2,0.0,2287,3,3,0.94
1,73,0.659,0,2,0.0,3993,5,3,0.589
1,81,0.929,1784,2,0.67,4317,3,4,0.785
1,72,0.674,1031,4,0.717,3308,3,3,0.582
1,74,0.682,804,2,0.15,4511,2,6,0.51
0,38,0.52,0,3,0.0,2021,3,3,0.636
1,47,0.808,0,3,0.0,1955,1,4,0.771
0,28,0.0,2513,2,0.254,1152,3,2,0.0
0,44,0.294,0,3,0.0,2287,3,3,0.523
0,51,0.759,2319,3,0.309,1676,2,2,0.484
1,77,0.711,1674,2,0.307,3722,2,6,0.588
1,60,0.714,1650,4,0.05,4037,2,6,0.717
0,32,0.391,1721,2,0.53,1714,3,2,0.446
1,68,0.659,2517,2,0.412,4155,3,3,0.733
1,78,0.696,931,3,0.074,4182,1,6,1.068
1,58,0.871,1068,3,0.539,3058,1,5,0.881
1,73,0.327,0,3,0.0,4033,3,6,0.461
1,74,0.451,1451,3,0.081,3973,1,3,0.632
1,57,1.111,868,2,0.168,3535,3,5,0.882
1,65,0.548,1576,0,0.262,3199,2,3,0.504
1,59,0.686,1210,1,0.471,3647,3,6,0.972
1,74,0.947,1601,0,0.49,3966,3,6,1.168
1,69,0.683,1291,2,0.461,2903,1,3,0.708
1,71,0.578,0,0,0.0,4458,3,4,0.758
1,65,0.477,1325,4,0.35,3975,3,3,0.607
1,66,0.61,1483,0,0.052,3855,2,4,0.668
1,64,1.065,1330,2,0.613,3833,2,5,0.905
1,60,0.818,976,3,0.259,3163,3,6,1.021
0,49,0.633,552,2,0.061,2309,2,3,0.699
1,65,0.711,2517,1,0.887,3493,5,3,0.625
1,73,0.698,1031,3,0.143,4041,3,5,1.212
1,31,0.938,1537,4,0.181,1950,1,3,0.919
1,54,0.543,1182,3,0.034,2440,2,5,0.613
1,59,0.686,1525,2,0.108,3749,1,6,0.543
1,65,0.667,0,2,0.0,4051,2,4,0.934
1,76,0.462,611,1,0.349,4864,1,4,0.465
1,85,0.604,0,3,0.0,3799,3,5,1.073
1,55,0.528,0,4,0.0,3042,3,5,0.539
1,75,0.705,1640,3,0.59,4007,3,3,0.82
1,28,0.474,1781,3,0.268,1609,2,4,0.546
0,51,0.378,2332,1,0.342,2634,2,3,0.58
1,64,1.37,850,3,0.304,3652,1,6,0.953
0,45,0.452,2517,1,0.14,2030,2,6,0.569
1,81,0.8,1561,4,0.139,4246,2,3,0.829
1,76,0.727,2517,3,0.235,4138,1,3,0.88
1,58,0.812,1888,2,0.624,3687,3,6,0.762
1,58,0.568,787,1,0.547,4587,3,6,0.914
1,76,0.727,1046,2,0.03,3435,3,3,1.001
1,53,0.472,1034,1,0.081,2519,2,4,0.663
0,34,0.417,1604,3,0.848,1581,3,3,0.476
1,56,0.867,1747,2,0.155,2033,2,5,0.503
1,78,0.66,1017,1,0.079,3771,3,5,0.532
1,62,0.722,0,0,0.0,3693,2,5,0.748
1,63,0.853,1942,3,0.558,3512,1,4,0.926
1,76,0.551,1434,4,0.054,3609,6,4,0.472
1,78,0.66,1931,1,0.845,4944,5,4,0.69
1,76,0.854,2035,2,0.212,4247,3,4,1.004
1,63,0.658,0,2,0.0,3250,3,5,0.506
1,61,0.848,1909,3,0.811,4048,1,3,0.833
1,63,0.615,1418,3,0.123,4038,1,6,0.546
1,62,0.632,1002,2,0.199,2897,2,4,1.108
1,78,0.733,1614,2,0.625,4045,3,5,0.675
0,41,0.464,0,2,0.0,1859,3,2,0.588
1,65,0.667,1607,2,0.472,3188,3,6,0.432
0,44,0.571,0,4,0.0,2123,3,3,0.569
1,53,0.893,0,4,0.0,2428,2,5,0.574
0,45,0.5,0,2,0.0,2045,3,2,0.574
1,83,0.694,974,2,0.053,3778,2,3,0.857
1,49,1.13,1452,4,0.042,2336,1,4,0.887
1,67,0.595,1259,1,0.036,3275,3,6,0.547
1,66,0.571,1449,3,0.143,4002,3,4,0.819
0,44,0.419,0,2,0.0,1401,3,2,0.279
1,66,0.737,2205,2,0.111,3657,1,4,0.796
1,72,0.756,1053,2,0.461,4571,2,4,0.854
1,82,0.577,569,3,0.09,3927,3,5,0.668
1,72,0.636,1675,4,0.607,3820,2,5,0.882
0,34,0.214,0,3,0.0,1891,2,2,0.596
1,80,0.951,0,2,0.0,3680,2,5,0.956
0,45,0.607,0,1,0.0,2753,4,1,1.014
1,38,0.407,1230,3,0.036,2100,2,6,0.608
1,48,0.655,996,4,0.243,2298,1,6,0.644
1,69,0.683,0,4,0.0,3487,3,4,0.863
1,65,0.711,1044,3,0.455,3161,3,4,0.591
0,57,0.676,1706,2,0.324,2142,3,1,0.359
1,59,1.034,1989,3,0.575,3409,3,6,0.707
1,59,0.788,2517,4,0.638,3527,2,4,0.467
1,81,0.884,2258,2,0.746,4119,3,6,1.058
1,73,0.825,0,3,0.0,4869,3,5,0.806
1,72,1.0,1339,1,0.113,4134,3,5,0.556
1,79,0.795,1844,3,0.053,4217,2,5,1.051
1,58,0.611,1664,2,0.064,3489,3,5,0.916
1,74,0.682,2264,4,0.806,3562,3,5,0.544
1,70,0.75,1341,2,0.716,3899,3,5,0.952
1,64,0.829,0,3,0.0,2655,3,6,0.524
1,80,0.6,576,3,0.051,4253,2,6,0.637
1,66,0.61,1238,1,0.194,4119,1,3,0.903
1,82,0.547,761,3,0.022,4313,2,3,0.916
1,74,0.574,0,3,0.0,3906,3,3,0.731
1,60,0.463,0,4,0.0,3838,3,3,0.771
1,33,0.571,1779,3,0.307,2131,3,6,0.785
1,63,0.658,1247,0,0.057,3937,2,4,0.657
1,70,0.556,1459,4,0.046,4759,2,4,0.687
1,81,0.723,774,3,0.093,3889,2,3,0.984
0,41,0.708,1966,1,0.951,3033,3,1,0.91
0,45,0.25,570,3,0.257,2066,2,3,0.688
0,36,0.385,0,3,0.0,2031,3,2,0.581
1,74,0.574,1519,3,0.346,4406,3,6,0.787
1,51,0.821,863,4,0.21,3593,2,3,0.992
1,77,0.711,1485,2,0.288,4417,2,6,0.699
1,68,0.943,0,2,0.0,3982,3,4,0.791
1,78,0.56,2059,2,0.223,3630,1,6,0.763
1,71,0.919,2517,3,0.737,4355,2,3,0.984
1,27,0.688,1732,3,0.085,1624,2,6,0.674
1,77,0.878,1671,3,0.333,3161,1,6,0.689
1,53,0.71,1083,4,0.444,3017,1,3,0.907
1,64,0.524,1655,2,0.334,3711,1,5,0.562
1,62,0.676,0,3,0.0,3371,3,6,1.057
0,42,0.312,1369,3,0.121,1829,3,3,0.585
1,80,0.569,710,3,0.494,3808,1,3,0.683
1,53,0.893,1566,2,0.045,3961,3,5,1.106
1,81,0.688,1358,2,0.427,3988,3,4,0.657
0,42,0.5,0,2,0.0,1651,3,2,0.461
1,59,0.788,1582,3,0.122,3369,3,3,0.496
1,54,0.929,0,4,0.0,3377,3,3,0.819
1,67,0.634,2183,0,0.063,3644,3,5,0.739
1,70,0.75,2517,3,0.962,3104,1,6,0.78
1,82,0.673,2025,2,0.312,4738,1,6,0.656
1,67,0.718,2396,2,0.098,4070,3,6,0.81
1,54,1.077,0,2,0.0,4184,3,3,1.049
0,37,0.276,0,3,0.0,2189,4,1,0.549
1,44,0.467,1149,2,0.114,1964,2,5,0.76
